#X         PSI_SQUARED
-0.43456   2.05864   
-0.355459  2.06924   
-0.467174  1.61468   
-0.869097  1.01173   
-0.561545  1.48892   
0.675489   1.4461    
-0.98801   0.994281  
0.626417   1.44634   
0.0780689  1.66326   
0.12717    1.80356   
-0.525785  1.32906   
0.321521   1.42126   
0.0758722  1.48264   
0.189676   2.04908   
-0.0465699 1.47306   
0.936971   1.08175   
-1.18621   0.767199  
0.127603   1.35071   
-0.603958  1.07925   
-0.84846   1.04189   
1.03106    0.999538  
0.142714   1.22198   
0.408602   1.06158   
1.10225    0.902219  
1.16436    0.850786  
-0.599169  0.928657  
-0.098788  0.598845  
-2.66009   0.0082918 
-0.715191  1.0561    
0.812532   1.09026   
-0.566793  1.05344   
1.14419    0.862461  
-0.482921  1.10886   
-0.813408  1.08387   
-1.10317   0.71286   
1.16871    0.751006  
-1.16581   0.695174  
-0.780951  1.18695   
-0.912312  1.1775    
0.0238257  1.05869   
-0.124129  1.24926   
1.08076    1.10025   
-0.400048  1.26578   
-0.00136249 1.14305   
-1.21266   0.774755  
-1.1534    0.785249  
-1.11425   0.931387  
-1.3843    0.660344  
-0.33542   0.916384  
1.21541    0.872259  
0.980177   1.02668   
1.53211    0.437789  
-0.47564   1.01157   
0.328324   1.1787    
1.33648    0.723873  
0.146525   0.545436  
-0.78635   1.11005   
-0.587554  1.0032    
-1.02994   0.917061  
1.4894     0.332961  
-0.398991  1.39714   
-0.343025  1.56201   
0.901139   1.04567   
1.47225    0.418182  
-0.941504  0.996416  
0.297658   1.47116   
-0.739357  1.08061   
0.21182    1.72349   
0.364528   2.14528   
0.30755    2.08882   
-0.562173  1.42213   
-0.40987   1.63682   
-0.222666  2.07304   
-0.518889  1.75611   
0.0122378  2.38099   
-0.254819  1.6478    
-1.06679   0.726163  
0.32873    1.95071   
-0.47149   1.83621   
1.05206    0.861693  
0.387213   1.35508   
-0.93774   1.02027   
0.148613   0.629739  
1.46871    0.456918  
0.512527   1.44521   
-1.19972   0.696569  
0.218364   1.15364   
0.533267   1.21527   
-0.0997858 0.913757  
-1.45232   0.33913   
-0.780018  1.15689   
-1.34008   0.559116  
0.414928   0.671312  
-0.708974  1.05701   
-0.248255  0.398455  
1.14217    0.504755  
0.670658   0.962344  
1.01052    0.832231  
1.51637    0.139381  
1.07167    0.779882  
-0.0888526 0.697107  
1.3764     0.632698  
1.12007    0.980766  
-0.752046  0.728192  
-0.684188  0.697363  
1.19694    0.997558  
0.767535   0.898958  
2.13805    0.0688036 
1.15566    1.00004   
-0.912207  0.822843  
0.716839   0.523648  
1.03376    0.995113  
0.321788   0.316253  
-0.809532  0.931978  
-0.794718  0.917899  
1.05236    1.01889   
-0.119694  0.948727  
1.67702    0.285706  
-0.367011  0.857656  
-1.54995   0.671091  
-1.35077   0.811374  
-0.409906  0.989897  
1.14408    1.00002   
1.33525    0.848402  
-1.01937   1.0108    
-1.33018   0.800639  
1.19407    0.966024  
0.931625   0.91053   
1.47657    0.503925  
-0.506611  0.253556  
1.70828    0.249303  
1.12564    0.998642  
-1.18202   0.913862  
0.995382   0.994873  
0.595703   0.715886  
-0.976876  0.948957  
-1.39175   0.210942  
1.36233    0.423515  
-0.977238  1.00035   
0.798959   0.927744  
-1.11421   0.973531  
-0.471618  0.437432  
1.62347    0.629718  
0.43459    0.78459   
0.483244   0.881984  
1.34559    0.846861  
-0.966844  1.01715   
-0.175142  0.328313  
0.503751   0.680722  
1.84507    0.320617  
1.06703    0.995412  
-0.818584  0.939258  
-1.71524   0.200726  
-0.474318  0.733536  
-0.672615  1.00588   
0.649829   0.867563  
0.499488   0.867481  
1.23491    0.940406  
-0.635046  1.01738   
-1.31924   0.78747   
0.449041   0.771624  
-0.406361  0.690392  
0.345828   0.456254  
0.889344   1.05495   
-0.988693  1.0184    
-1.61043   0.262836  
0.370335   0.818077  
-0.587777  0.979819  
-0.965481  0.961851  
-0.343924  0.552255  
0.179714   0.227392  
1.29161    0.34075   
0.130842   0.25056   
0.721171   1.05935   
-0.87716   1.0432    
0.476624   1.14564   
0.752203   1.2294    
-0.364149  1.49297   
0.35429    1.27956   
1.07995    0.741797  
0.704635   1.02538   
0.755935   1.00435   
-0.35027   0.746834  
-0.863203  0.917074  
0.567303   0.979008  
0.553036   0.972523  
-0.586599  0.843176  
-1.17754   0.446912  
-1.97943   0.00554119
0.928898   0.951101  
-0.477529  0.590327  
1.30401    0.533895  
0.907601   1.00033   
1.48283    0.233472  
-0.807177  1.00469   
-0.658538  1.04285   
-0.343817  0.724368  
-0.684466  0.968663  
0.833668   1.03676   
-1.82109   0.0437624 
-0.905894  1.02817   
1.2086     0.797029  
-0.954391  1.02211   
0.98672    0.998878  
-1.35023   0.672924  
-0.116735  0.963769  
-0.0105284 1.15487   
-0.705139  1.1763    
1.33443    0.630655  
-0.779507  1.14955   
-1.69304   0.203235  
-0.56127   1.34411   
0.0419747  1.72909   
-0.347286  1.29943   
0.989405   1.11198   
1.34278    0.59209   
1.21936    0.791174  
1.16802    0.801144  
-0.558185  1.32529   
0.491395   1.2627    
0.633645   1.15558   
0.18747    1.95903   
0.80603    1.09528   
-0.0111259 2.94975   
-0.669343  1.66223   
0.135837   2.48548   
-1.14298   0.532271  
0.787171   0.994212  
-0.507308  1.27809   
1.20063    0.473678  
0.160446   1.39156   
-0.933511  0.88809   
-0.882917  0.99144   
-0.800842  1.11366   
0.492415   1.46074   
-0.449462  1.95556   
0.122723   2.21545   
-0.00892132 2.33328   
-0.101849  2.40004   
-0.590507  1.86549   
0.247056   2.58723   
-0.401995  2.16678   
0.969697   1.0769    
-0.0707687 1.97373   
0.301799   1.85745   
0.914635   0.940483  
-0.898947  1.00228   
-0.234744  1.78206   
0.885363   0.95685   
0.29976    2.24888   
-0.614001  1.22326   
-0.339579  1.34677   
-1.25288   0.5611    
0.483251   1.21012   
0.00153439 1.19208   
-1.18995   0.707205  
-0.132977  1.48105   
-0.210386  1.53652   
-0.707553  1.36818   
0.332342   1.82913   
0.0828397  1.61144   
0.0233292  1.62444   
-0.683372  1.20047   
0.562404   1.34147   
1.2896     0.715552  
-0.84249   1.20448   
0.998486   1.03208   
-0.456234  1.27778   
1.14274    0.844651  
-0.0646075 1.09842   
0.854811   1.2076    
0.757075   1.28104   
0.438642   1.51427   
-0.33068   1.98071   
-0.881405  1.24972   
0.404389   1.77837   
-1.07239   0.79685   
-0.963886  0.976188  
0.690751   1.42585   
0.185522   2.42374   
0.162435   2.44779   
1.83452    0.0997086 
1.45739    0.424434  
-0.0483639 2.03675   
0.464719   1.84581   
0.490909   1.8984    
1.28419    0.372135  
-0.632969  1.66552   
-0.294976  2.82814   
-0.22076   2.65068   
0.598416   2.18582   
-0.0298344 2.87153   
-1.00582   1.06389   
-0.00684336 3.37172   
0.600762   1.96428   
1.19467    0.489697  
1.47401    0.145596  
0.490877   1.94387   
-0.138717  2.3113    
-0.33103   2.10013   
-1.45705   0.257745  
-0.0580807 1.5811    
-1.10977   0.68262   
-0.603876  1.2345    
0.759048   1.16223   
-1.04393   0.900657  
-1.16257   0.656181  
-0.304941  1.03401   
0.993833   0.824229  
-0.633778  1.05273   
0.422699   1.14025   
0.811503   1.02104   
-0.650618  1.32256   
-0.153909  1.21013   
0.174055   1.18128   
-0.994077  0.555845  
0.665118   1.27364   
-0.995929  0.849107  
-0.991672  0.926713  
-0.63117   1.04384   
-0.283296  0.953991  
0.995544   1.04172   
-0.675443  1.12344   
-0.971477  1.11239   
0.458361   1.01115   
1.78126    0.363903  
0.445235   1.17301   
0.206015   1.32038   
-1.63726   0.534984  
1.69887    0.46836   
0.936786   1.17359   
1.18011    0.944279  
-1.16408   0.922505  
0.105384   1.50412   
1.11333    1.03641   
0.925228   1.26814   
-0.729148  1.53708   
0.58078    1.65973   
2.03407    0.152069  
0.143105   1.48315   
-0.383143  1.71314   
-1.90723   0.219256  
0.270212   1.90724   
-1.76359   0.347201  
2.27934    0.0251451 
0.0691528  1.71825   
0.573399   1.31569   
0.274112   1.32828   
0.544881   1.34333   
1.00215    1.05272   
-0.296342  1.21209   
0.575613   1.55754   
-0.829569  1.19085   
-0.603019  1.17381   
0.557705   1.23501   
0.655191   1.16651   
-0.738277  1.22158   
-0.958148  1.11354   
0.553814   1.48634   
-0.8852    1.15793   
-2.08009   0.055619  
0.817975   1.27463   
0.216414   1.76703   
-0.926805  0.978768  
1.03278    0.861057  
-0.957476  1.06618   
0.77599    1.48774   
-0.17187   2.71532   
0.344352   2.68607   
-1.64074   0.453473  
-1.42178   0.937482  
-0.898059  1.87402   
0.253644   3.17081   
-0.505805  2.75248   
1.11725    1.45719   
0.927101   1.72395   
0.415721   2.73251   
0.0639961  2.89766   
-0.508237  2.50558   
0.361889   2.38872   
0.591772   2.03371   
0.243363   2.79885   
0.0018563  2.54083   
0.760933   1.81972   
-0.999986  1.48707   
-1.63905   0.566722  
-0.0480786 2.18634   
0.249087   2.47508   
0.712743   1.74918   
1.57191    0.66572   
0.817394   1.49412   
-0.164722  2.31905   
0.752785   1.67317   
-0.434477  1.70989   
-0.89019   1.47885   
-0.408836  2.06034   
0.706206   1.60717   
0.888975   1.3871    
-0.730149  1.87075   
-0.498333  2.269     
0.103005   3.10453   
-0.351955  2.43148   
0.470631   2.35673   
0.886846   1.49886   
0.438436   2.52594   
-0.705742  2.08857   
-0.507617  2.75677   
-0.17134   3.40845   
0.122758   3.49557   
0.776932   1.96014   
-0.995329  1.28192   
1.52886    0.360547  
-0.847351  1.69273   
0.262168   3.06225   
0.143838   3.11879   
0.190327   3.33194   
-0.0813166 3.48017   
0.233034   3.3809    
0.449523   2.90562   
-1.75615   0.280946  
-0.0215097 3.80038   
-1.53353   0.444687  
0.589287   2.66286   
-0.136382  3.79674   
-0.298197  3.59312   
-0.202874  3.74747   
0.185371   3.79706   
-0.161591  3.78088   
-0.137712  3.83591   
0.183951   3.83244   
-0.410173  3.31422   
-0.291294  3.5751    
1.04632    0.865965  
-0.803445  1.75138   
-0.163043  3.73535   
1.0199     1.20212   
-0.177292  3.781     
-0.0360635 3.88787   
-0.265132  3.4996    
-0.337776  3.25062   
0.201092   3.71324   
-0.0820587 3.95926   
-0.336811  3.3861    
-0.0103593 3.99626   
0.104886   3.92666   
-1.11878   0.933361  
1.11881    0.905869  
0.137545   3.80579   
-0.667271  2.34154   
-1.63185   0.143451  
-0.371578  2.8783    
-0.579621  2.45335   
0.0853201  3.33215   
1.29278    0.958782  
-0.577407  2.55118   
1.39108    0.733283  
-0.197038  3.24423   
-0.408503  3.02136   
0.101137   3.47615   
1.47287    0.768917  
-0.265511  3.51632   
1.01499    1.91879   
1.84414    0.52945   
0.130839   3.72759   
-2.83601   0.0452893 
0.553285   3.15023   
-1.24126   1.53433   
1.28248    1.34617   
-0.199395  3.89253   
0.392601   3.65777   
0.283345   3.8377    
-0.229493  3.80657   
0.57323    3.24819   
0.434514   3.49029   
-0.388727  3.62402   
-1.11062   1.8015    
-2.00333   0.412352  
0.559215   3.38548   
0.329864   3.7747    
-0.343153  3.72096   
-0.288532  3.83074   
1.75639    0.921814  
0.661246   3.24109   
0.961966   2.62901   
-0.967136  2.60166   
-0.595427  3.29164   
-0.3322    3.67556   
0.217403   3.64805   
-1.21559   1.84723   
-0.095892  3.90834   
0.156091   3.8581    
-1.30871   1.70734   
-0.858706  2.49301   
-0.576044  3.18931   
-1.23796   1.8549    
-0.109377  3.69743   
-1.0966    1.7284    
-0.197263  3.63721   
-0.365771  3.23859   
-0.897783  1.83806   
-0.643969  2.67255   
-0.858796  2.11467   
-0.808187  2.13752   
-0.295478  3.36706   
0.265608   3.57305   
0.0819981  3.79107   
0.661876   2.50887   
-0.27387   3.58047   
-1.02127   1.39676   
0.190774   3.77343   
-0.495299  3.11568   
-1.2414    0.672667  
-0.0095746 3.88678   
0.88438    1.92433   
-1.51945   0.481299  
1.07312    1.51882   
1.01298    1.71314   
-0.325203  3.61885   
0.538589   3.03414   
0.40689    3.38924   
0.714231   2.67825   
-1.53109   0.60342   
0.99921    1.57346   
1.09705    1.22733   
-0.835433  2.15383   
-0.847642  1.87862   
-0.42982   3.10489   
0.335354   3.36998   
-0.118885  3.76108   
-0.566894  2.76735   
0.0770491  3.83646   
-0.382539  3.35181   
0.25921    3.54483   
-1.28671   0.91816   
-0.305542  3.41703   
1.12581    1.52402   
0.445723   3.17306   
1.1875     1.50871   
-0.46869   3.15196   
-0.876382  2.42272   
0.464812   3.311     
0.131952   3.79211   
-0.796249  2.64277   
1.01281    2.00815   
-0.695263  2.73179   
0.183876   3.65687   
-1.95405   0.361897  
-0.717456  2.55768   
0.341816   3.50901   
1.12555    1.77149   
-0.613994  3.05116   
-1.73038   0.578494  
-0.820735  2.29877   
1.54954    0.797026  
-3.29931   0.00293708
1.74509    0.631369  
-0.300497  3.41179   
-0.463722  3.16094   
0.470447   3.08437   
0.868508   2.28237   
-0.499309  3.06835   
0.384573   3.42789   
-0.27387   3.45499   
0.572285   2.92258   
0.0570071  3.77572   
2.14874    0.150354  
-0.837245  2.37876   
0.203538   3.86465   
-0.015045  3.99383   
-0.080487  3.96435   
1.54768    0.759618  
-0.418156  3.54803   
-0.268541  3.75064   
-0.303859  3.67784   
1.03026    2.09381   
0.202199   3.83272   
0.841039   2.38382   
1.67483    0.583182  
0.284046   3.58306   
-0.0664545 3.85596   
0.0329037  3.75003   
0.465264   3.27698   
-0.726959  2.56835   
0.560198   2.96635   
0.263885   3.64191   
-0.559367  2.92045   
0.949658   1.99608   
0.918473   1.91837   
-0.390433  3.21997   
-0.831076  2.21642   
-0.542089  2.87015   
0.144739   3.39872   
0.289754   3.20077   
-1.50738   0.69811   
-1.54388   0.747116  
0.815333   2.47965   
1.59139    0.832107  
1.02664    1.91529   
-1.65782   0.859359  
1.01511    1.76786   
-0.821295  2.02307   
-1.14478   1.27145   
-0.236854  3.38316   
0.748916   2.21179   
0.454658   2.83258   
1.09372    1.23102   
0.237849   3.07162   
-0.403328  2.44975   
-0.807494  1.66321   
0.754723   1.81615   
-0.410921  2.3548    
0.503874   2.25736   
0.400006   2.61078   
-0.744934  1.61318   
0.355318   2.49039   
1.23767    0.649662  
-0.0470565 2.97827   
-0.715707  1.56678   
1.08969    0.692153  
0.474849   2.02678   
-1.45268   0.10644   
-0.942004  0.94508   
-0.4513    1.52435   
-0.417068  1.5512    
0.378528   1.50323   
-1.37411   0.332827  
-1.36544   0.329446  
0.242163   1.25988   
-0.83246   1.11332   
1.19674    0.619755  
-0.896091  1.16055   
0.664607   1.75013   
0.564058   1.87914   
0.456388   1.89516   
0.976565   0.898398  
0.360206   2.74478   
-0.0940533 3.4665    
-0.257717  3.24123   
0.0430181  3.48139   
0.373343   2.63805   
0.840464   1.28489   
0.117181   3.00003   
0.623984   1.89274   
1.81811    0.007838  
-0.564849  1.49555   
-0.0435993 2.86979   
-0.218845  2.84792   
0.736353   0.940093  
0.257743   2.43672   
-0.364885  1.72922   
0.210089   2.82758   
0.478919   1.58199   
0.422364   1.9931    
-0.908849  0.802983  
-0.262998  1.69837   
-0.548289  1.30041   
-0.618735  1.11123   
-1.16853   0.203624  
0.432957   1.67623   
0.646159   1.3647    
0.944501   0.56781   
0.67433    1.3754    
0.616102   1.49248   
-0.901983  1.02978   
-0.534849  1.38344   
-0.874395  0.997574  
0.801274   1.11518   
0.862009   1.0536    
-1.13017   0.800417  
-1.05287   0.895395  
0.846087   1.15014   
-1.15681   0.548391  
1.20891    0.513793  
0.182065   1.49558   
-0.226143  1.84723   
0.151193   2.50292   
0.276241   1.91938   
0.000266942 2.00789   
-0.336556  1.73347   
0.127075   1.51253   
0.455654   1.7811    
0.622639   1.08388   
0.02547    1.16148   
-0.377172  1.04406   
-0.836494  0.679816  
-0.467139  1.24466   
0.633892   0.80096   
-0.475679  1.43555   
-0.0758357 2.07095   
0.213056   1.58461   
0.622277   1.33131   
-0.252552  1.35452   
-0.0679256 1.31489   
0.688882   1.08328   
-0.259696  1.32029   
-0.984291  0.855452  
0.308576   1.32232   
-1.24096   0.500993  
-0.895888  1.05981   
-1.28601   0.437727  
-0.318515  1.01499   
-0.151923  1.14932   
1.27678    0.651378  
0.452155   1.51509   
-0.264663  1.97484   
-0.712898  1.38751   
-0.131781  2.20059   
-0.414324  2.1655    
0.547596   1.8714    
-0.333396  2.26839   
-0.36594   2.19605   
0.18135    2.72662   
-0.0370749 3.20273   
0.448595   2.2231    
0.13075    3.12952   
0.654112   1.57643   
-0.28594   2.6567    
-0.351923  2.76871   
0.803949   1.17585   
-0.225175  2.66936   
-0.74341   1.41364   
-0.0334123 2.65754   
-0.4401    2.04375   
0.145606   2.28865   
1.31553    0.538925  
-0.859556  1.2561    
0.0722137  1.9204    
-1.16277   0.689326  
0.327975   1.2086    
-0.399318  1.1838    
1.71713    0.336233  
-0.373041  1.14994   
0.265595   1.32267   
-0.330723  1.16218   
-0.571773  1.34755   
1.56719    0.345133  
-0.27756   1.56005   
-1.54836   0.514685  
0.639002   1.43681   
0.216351   1.33608   
0.796537   1.25555   
-1.09249   1.12836   
1.03141    1.07854   
-0.0160682 1.39611   
-0.429523  1.50779   
-0.984207  0.982853  
-0.416889  1.11073   
-0.745318  1.04613   
1.11195    0.806073  
-1.02504   0.847732  
-0.617254  1.07572   
-1.02826   0.833182  
-0.553497  0.802879  
-1.79425   0.0226957 
1.35173    0.114154  
-1.17539   0.748352  
-0.794951  0.870619  
0.586261   0.557673  
-0.722872  0.596374  
-1.67479   0.145812  
1.60337    0.249435  
1.2649     0.747399  
1.31484    0.451551  
-1.45943   0.405977  
-1.02403   0.999332  
-0.334249  0.0984143 
1.49577    0.458929  
0.667842   0.340362  
-0.982451  0.798083  
0.972982   0.999632  
1.13834    0.936695  
-0.767553  0.754138  
0.824302   0.955902  
-0.688986  0.854716  
-0.51753   0.778188  
-0.521921  0.963494  
-1.36118   0.527181  
-0.540007  0.764208  
1.33238    0.771685  
-0.908394  0.994458  
1.42486    0.589956  
0.551651   0.962986  
-0.452478  1.11977   
-0.771916  1.0323    
0.581163   0.824824  
0.885082   0.984035  
0.622297   0.823558  
1.0038     0.861329  
-1.19623   0.713755  
-0.627174  0.651962  
-1.15724   0.864878  
-0.694779  0.836712  
-1.52326   0.111092  
0.763792   0.995811  
-1.11632   0.849717  
-1.13333   0.736397  
1.33267    0.570338  
1.63829    0.135627  
-1.00417   0.986551  
1.21893    0.771641  
-0.952285  0.997195  
1.10853    0.921921  
0.871327   0.98406   
-0.959116  0.942264  
0.534775   0.306185  
-1.0275    1.00037   
0.306989   0.181598  
1.27697    0.884528  
0.549711   0.414242  
-0.110477  0.233034  
0.720795   0.817007  
-0.997858  1.00804   
-0.763727  1.04178   
-0.0159618 0.923567  
0.724794   1.13757   
-0.699969  1.30473   
-0.581571  1.42055   
-0.528946  1.33561   
0.602579   1.14987   
-0.0203966 0.753961  
0.647985   0.973066  
0.335191   0.716096  
0.91564    0.982929  
0.437607   1.32788   
0.699045   1.15691   
0.669796   1.07261   
-0.596366  0.904531  
0.777474   0.997761  
-1.33734   0.762638  
-1.05281   1.00493   
-0.999909  1.00213   
-0.84006   0.996812  
0.485703   0.653683  
-1.14888   0.820007  
0.632956   0.860166  
0.642611   0.74946   
-1.42517   0.333056  
-0.838619  1.03254   
