#ENERGY    ERROR     
-0.443033  0.00137176
-0.443055  0.00137154
-0.443066  0.00137116
-0.443085  0.00137089
-0.443092  0.0013705 
-0.443096  0.00137009
-0.443094  0.00136968
-0.443086  0.00136929
-0.443085  0.00136888
-0.443074  0.00136851
-0.443066  0.00136812
-0.443084  0.00136784
-0.443087  0.00136743
-0.443082  0.00136703
-0.443076  0.00136663
-0.44293   0.001374  
-0.442927  0.00137359
-0.442937  0.00137321
-0.442962  0.00137304
-0.442952  0.00137266
-0.442972  0.00137239
-0.442991  0.00137212
-0.443026  0.00137215
-0.443038  0.00137179
-0.443079  0.001372  
-0.443068  0.00137164
-0.443065  0.00137123
-0.443017  0.00137167
-0.443032  0.00137135
-0.443036  0.00137094
-0.443048  0.00137059
-0.443068  0.00137032
-0.44307   0.00136991
-0.443062  0.00136953
-0.44305   0.00136918
-0.443018  0.00136914
-0.443036  0.00136885
-0.443012  0.00136867
-0.443008  0.00136827
-0.443033  0.0013681 
-0.443062  0.00136799
-0.443039  0.00136777
-0.443039  0.00136737
-0.443046  0.00136698
-0.443078  0.00136694
-0.443063  0.00136662
-0.443069  0.00136623
-0.443063  0.00136584
-0.443056  0.00136545
-0.44306   0.00136505
-0.443062  0.00136465
-0.443068  0.00136426
-0.443078  0.00136389
-0.443091  0.00136355
-0.443098  0.00136316
-0.443115  0.00136287
-0.443121  0.00136248
-0.443135  0.00136215
-0.443127  0.00136177
-0.443139  0.00136143
-0.443138  0.00136103
-0.443124  0.00136069
-0.443131  0.00136031
-0.44314   0.00135994
-0.44317   0.00135986
-0.44317   0.00135945
-0.443174  0.00135906
-0.443162  0.00135871
-0.443196  0.00135874
-0.44319   0.00135836
-0.443194  0.00135796
-0.443178  0.00135765
-0.443187  0.00135729
-0.443208  0.00135705
-0.44321   0.00135665
-0.443228  0.00135638
-0.443254  0.00135623
-0.443247  0.00135585
-0.443247  0.00135545
-0.44325   0.00135506
-0.443248  0.00135466
-0.443248  0.00135426
-0.443241  0.00135388
-0.443244  0.00135349
-0.443273  0.0013534 
-0.443243  0.00135332
-0.443236  0.00135294
-0.443248  0.0013526 
-0.443253  0.00135221
-0.44328   0.00135208
-0.44329   0.00135172
-0.443279  0.00135138
-0.443282  0.00135099
-0.443305  0.0013508 
-0.443328  0.00135059
-0.443251  0.00135239
-0.443259  0.00135202
-0.443244  0.00135171
-0.443264  0.00135147
-0.443254  0.0013511 
-0.443267  0.00135077
-0.443289  0.00135055
-0.443282  0.00135017
-0.443299  0.00134988
-0.443282  0.00134959
-0.443304  0.00134938
-0.44329   0.00134906
-0.443312  0.00134884
-0.443315  0.00134845
-0.443287  0.00134835
-0.443321  0.00134837
-0.443341  0.00134813
-0.443351  0.00134778
-0.443336  0.00134747
-0.443361  0.00134731
-0.443352  0.00134694
-0.443343  0.00134658
-0.443336  0.00134621
-0.443317  0.00134595
-0.443347  0.0013459 
-0.443347  0.00134551
-0.443361  0.00134519
-0.443356  0.00134481
-0.443352  0.00134442
-0.443345  0.00134405
-0.443323  0.00134384
-0.44331   0.00134352
-0.443329  0.00134327
-0.443366  0.00134338
-0.443371  0.001343  
-0.443347  0.00134282
-0.443367  0.00134258
-0.443388  0.00134235
-0.443381  0.00134198
-0.443375  0.00134161
-0.443397  0.0013414 
-0.443399  0.00134101
-0.443346  0.00134169
-0.443327  0.00134143
-0.443309  0.00134116
-0.443301  0.0013408 
-0.443321  0.00134056
-0.44331   0.00134022
-0.443301  0.00133986
-0.443313  0.00133953
-0.443319  0.00133916
-0.443317  0.00133877
-0.443306  0.00133843
-0.443322  0.00133815
-0.443323  0.00133776
-0.443306  0.00133749
-0.443324  0.00133722
-0.443339  0.00133691
-0.443339  0.00133653
-0.443356  0.00133626
-0.443362  0.00133589
-0.443376  0.00133558
-0.443362  0.00133526
-0.443356  0.00133489
-0.44332   0.00133501
-0.443319  0.00133462
-0.443318  0.00133424
-0.443309  0.00133389
-0.443289  0.00133366
-0.443284  0.00133328
-0.443283  0.0013329 
-0.443301  0.00133264
-0.443316  0.00133235
-0.443315  0.00133197
-0.443291  0.00133181
-0.4433    0.00133146
-0.443242  0.00133236
-0.443244  0.00133198
-0.443242  0.0013316 
-0.44323   0.00133128
-0.443229  0.0013309 
-0.443187  0.00133119
-0.443212  0.00133104
-0.443189  0.00133086
-0.443189  0.00133048
-0.443194  0.00133011
-0.443222  0.00133002
-0.443213  0.00132967
-0.443222  0.00132932
-0.443212  0.00132897
-0.443198  0.00132867
-0.443208  0.00132833
-0.443195  0.00132801
-0.443192  0.00132763
-0.443208  0.00132736
-0.443215  0.001327  
-0.443206  0.00132665
-0.443212  0.00132629
-0.443248  0.00132642
-0.443187  0.00132747
-0.443228  0.00132773
-0.443233  0.00132736
-0.44326   0.00132725
-0.443233  0.00132715
-0.443238  0.00132678
-0.443277  0.00132696
-0.443299  0.00132678
-0.443319  0.00132655
-0.443364  0.00132694
-0.443357  0.00132658
-0.44332   0.00132672
-0.443347  0.00132662
-0.443369  0.00132644
-0.443362  0.00132608
-0.443376  0.00132578
-0.443353  0.0013256 
-0.44339   0.00132576
-0.443411  0.00132554
-0.443363  0.00132603
-0.44339   0.00132595
-0.443389  0.00132557
-0.443388  0.0013252 
-0.443399  0.00132487
-0.443397  0.0013245 
-0.443378  0.00132426
-0.443392  0.00132396
-0.443375  0.0013237 
-0.443362  0.00132338
-0.443343  0.00132315
-0.443342  0.00132278
-0.443339  0.00132241
-0.44335   0.00132209
-0.443345  0.00132173
-0.443358  0.00132142
-0.443345  0.00132111
-0.443332  0.0013208 
-0.443323  0.00132046
-0.443323  0.00132009
-0.443315  0.00131973
-0.443299  0.00131946
-0.443296  0.0013191 
-0.443293  0.00131873
-0.443276  0.00131848
-0.443278  0.00131811
-0.443292  0.00131781
-0.443305  0.0013175 
-0.443288  0.00131724
-0.443285  0.00131687
-0.44328   0.00131651
-0.443295  0.00131624
-0.443272  0.00131608
-0.443264  0.00131573
-0.44326   0.00131537
-0.443269  0.00131503
-0.443271  0.00131467
-0.443274  0.0013143 
-0.443262  0.00131399
-0.44327   0.00131364
-0.443268  0.00131328
-0.443249  0.00131303
-0.443247  0.00131267
-0.443239  0.00131233
-0.443229  0.001312  
-0.443216  0.00131169
-0.44323   0.0013114 
-0.443234  0.00131104
-0.443263  0.00131099
-0.443284  0.0013108 
-0.443276  0.00131045
-0.443289  0.00131015
-0.443304  0.00130987
-0.443338  0.00130993
-0.443327  0.00130961
-0.443323  0.00130925
-0.443303  0.00130904
-0.443302  0.00130867
-0.443321  0.00130845
-0.443319  0.00130809
-0.443298  0.0013079 
-0.443283  0.00130762
-0.443288  0.00130726
-0.443307  0.00130703
-0.443318  0.00130672
-0.443338  0.00130651
-0.443372  0.00130658
-0.443367  0.00130622
-0.443375  0.00130589
-0.443366  0.00130555
-0.443386  0.00130535
-0.443386  0.00130499
-0.443394  0.00130465
-0.443383  0.00130433
-0.443381  0.00130397
-0.443399  0.00130375
-0.443396  0.00130339
-0.443413  0.00130313
-0.443418  0.00130278
-0.443436  0.00130255
-0.443416  0.00130235
-0.443417  0.00130199
-0.443394  0.00130183
-0.443403  0.00130151
-0.443415  0.0013012 
-0.443433  0.00130097
-0.44345   0.00130071
-0.443426  0.00130057
-0.443428  0.00130022
-0.443425  0.00129986
-0.443419  0.00129952
-0.443393  0.00129942
-0.443387  0.00129908
-0.443398  0.00129876
-0.443395  0.00129841
-0.443387  0.00129807
-0.443409  0.00129792
-0.443434  0.0012978 
-0.443446  0.00129749
-0.443477  0.00129751
-0.443472  0.00129716
-0.443443  0.00129713
-0.443453  0.00129681
-0.443455  0.00129645
-0.443473  0.00129622
-0.443489  0.00129596
-0.443486  0.00129561
-0.443463  0.00129546
-0.443491  0.00129539
-0.443502  0.00129509
-0.443484  0.00129487
-0.443461  0.00129471
-0.443439  0.00129454
-0.443451  0.00129423
-0.443477  0.00129413
-0.443469  0.0012938 
-0.443485  0.00129354
-0.443502  0.0012933 
-0.443544  0.00129361
-0.443533  0.0012933 
-0.443553  0.0012931 
-0.443577  0.00129298
-0.443597  0.00129277
-0.443599  0.00129242
-0.443606  0.00129209
-0.443605  0.00129173
-0.443606  0.00129138
-0.443627  0.00129119
-0.443629  0.00129084
-0.443653  0.0012907 
-0.443685  0.00129075
-0.443686  0.00129039
-0.443681  0.00129005
-0.443704  0.00128991
-0.443689  0.00128965
-0.443668  0.00128946
-0.443653  0.00128919
-0.443651  0.00128885
-0.443642  0.00128853
-0.443634  0.0012882 
-0.443635  0.00128785
-0.443666  0.00128786
-0.443678  0.00128757
-0.443663  0.00128731
-0.44366   0.00128696
-0.443684  0.00128682
-0.443658  0.00128673
-0.44368   0.00128657
-0.44369   0.00128626
-0.44371   0.00128607
-0.44372   0.00128576
-0.443715  0.00128542
-0.443727  0.00128513
-0.443755  0.00128509
-0.443747  0.00128476
-0.443723  0.00128465
-0.44373   0.00128432
-0.443728  0.00128398
-0.443725  0.00128363
-0.443747  0.00128347
-0.443781  0.00128355
-0.44376   0.00128337
-0.443778  0.00128315
-0.443801  0.00128301
-0.443794  0.00128268
-0.443821  0.00128262
-0.44383   0.00128231
-0.443836  0.00128197
-0.443789  0.00128247
-0.443802  0.00128218
-0.44381   0.00128186
-0.44381   0.00128152
-0.443803  0.00128119
-0.443809  0.00128086
-0.443799  0.00128056
-0.443806  0.00128023
-0.44383   0.00128011
-0.443834  0.00127977
-0.443858  0.00127966
-0.443872  0.00127939
-0.443827  0.00127984
-0.443855  0.0012798 
-0.443847  0.00127947
-0.443841  0.00127914
-0.443852  0.00127884
-0.443889  0.00127904
-0.443924  0.00127917
-0.443942  0.00127895
-0.443963  0.00127878
-0.443964  0.00127844
-0.443973  0.00127813
-0.443894  0.00128026
-0.443888  0.00127993
-0.443896  0.00127961
-0.443849  0.00128014
-0.443855  0.00127981
-0.443845  0.0012795 
-0.443849  0.00127916
-0.443852  0.00127882
-0.443858  0.00127849
-0.443845  0.00127822
-0.443869  0.00127811
-0.443814  0.00127895
-0.44379   0.00127883
-0.443786  0.00127849
-0.443771  0.00127824
-0.443788  0.00127801
-0.443795  0.00127769
-0.443807  0.00127741
-0.443815  0.00127709
-0.443822  0.00127677
-0.443846  0.00127667
-0.443838  0.00127635
-0.44385   0.00127607
-0.443868  0.00127586
-0.443896  0.00127582
-0.44389   0.00127549
-0.443879  0.0012752 
-0.443889  0.0012749 
-0.443888  0.00127456
-0.443878  0.00127426
-0.443898  0.00127408
-0.443911  0.00127381
-0.443941  0.00127382
-0.443922  0.00127362
-0.44392   0.00127329
-0.443925  0.00127296
-0.443919  0.00127264
-0.443913  0.00127232
-0.443901  0.00127204
-0.443934  0.00127212
-0.443927  0.00127179
-0.443943  0.00127155
-0.443951  0.00127124
-0.443954  0.00127091
-0.443933  0.00127075
-0.443929  0.00127042
-0.443934  0.00127009
-0.44393   0.00126976
-0.443923  0.00126945
-0.443946  0.00126931
-0.443979  0.00126941
-0.443982  0.00126908
-0.443979  0.00126874
-0.443958  0.00126859
-0.443974  0.00126836
-0.443993  0.00126817
-0.443908  0.00127066
-0.443887  0.0012705 
-0.443871  0.00127027
-0.443862  0.00126996
-0.44386   0.00126963
-0.443861  0.0012693 
-0.443858  0.00126896
-0.443878  0.00126878
-0.443869  0.00126848
-0.443872  0.00126815
-0.443862  0.00126785
-0.443846  0.00126762
-0.443842  0.00126729
-0.443805  0.00126748
-0.443816  0.00126719
-0.4438    0.00126695
-0.443809  0.00126666
-0.443811  0.00126632
-0.443837  0.00126626
-0.443865  0.00126624
-0.443875  0.00126594
-0.443892  0.00126572
-0.443892  0.00126539
-0.443889  0.00126506
-0.443887  0.00126473
-0.443883  0.00126441
-0.443885  0.00126408
-0.4439    0.00126383
-0.443906  0.00126351
-0.443914  0.00126321
-0.443924  0.00126291
-0.443925  0.00126258
-0.443916  0.00126228
-0.443908  0.00126198
-0.443907  0.00126165
-0.443912  0.00126133
-0.443911  0.001261  
-0.443913  0.00126067
-0.443908  0.00126035
-0.443917  0.00126005
-0.443907  0.00125976
-0.443917  0.00125948
-0.443938  0.00125932
-0.443937  0.00125899
-0.443926  0.00125871
-0.44393   0.00125839
-0.443948  0.00125819
-0.443931  0.00125797
-0.443931  0.00125764
-0.443935  0.00125732
-0.443941  0.00125701
-0.443961  0.00125684
-0.443956  0.00125653
-0.443939  0.00125631
-0.443924  0.00125607
-0.44394   0.00125584
-0.443953  0.00125558
-0.443951  0.00125526
-0.443981  0.00125529
-0.443994  0.00125503
-0.444012  0.00125484
-0.444014  0.00125452
-0.444011  0.00125419
-0.444016  0.00125388
-0.444018  0.00125356
-0.443996  0.00125342
-0.44397   0.00125336
-0.443956  0.00125312
-0.443961  0.00125281
-0.443975  0.00125257
-0.44398   0.00125225
-0.444006  0.00125221
-0.443987  0.00125204
-0.443976  0.00125176
-0.444014  0.00125201
-0.444014  0.00125168
-0.444007  0.00125138
-0.444012  0.00125106
-0.444036  0.00125095
-0.444022  0.0012507 
-0.444015  0.0012504 
-0.444051  0.00125059
-0.444053  0.00125026
-0.444071  0.00125007
-0.444067  0.00124976
-0.444055  0.00124949
-0.444044  0.00124921
-0.444054  0.00124893
-0.444039  0.0012487 
-0.444027  0.00124844
-0.444015  0.00124817
-0.444036  0.00124803
-0.444044  0.00124774
-0.444055  0.00124746
-0.444061  0.00124716
-0.444046  0.00124692
-0.444045  0.0012466 
-0.444072  0.00124657
-0.444077  0.00124626
-0.444081  0.00124595
-0.444078  0.00124563
-0.444081  0.00124531
-0.444087  0.00124501
-0.444082  0.00124469
-0.444097  0.00124447
-0.444053  0.00124493
-0.444046  0.00124463
-0.444041  0.00124432
-0.444052  0.00124405
-0.444046  0.00124375
-0.444049  0.00124344
-0.444054  0.00124313
-0.444063  0.00124284
-0.444036  0.00124282
-0.44403   0.00124251
-0.444003  0.00124248
-0.444006  0.00124217
-0.443997  0.00124188
-0.444001  0.00124157
-0.443994  0.00124126
-0.444014  0.0012411 
-0.444017  0.00124079
-0.444019  0.00124047
-0.444002  0.00124027
-0.444004  0.00123996
-0.444003  0.00123964
-0.443964  0.00123992
-0.443981  0.00123971
-0.444022  0.00124007
-0.444014  0.00123978
-0.444006  0.00123948
-0.443996  0.00123921
-0.443983  0.00123896
-0.444006  0.00123886
-0.444011  0.00123855
-0.444025  0.00123832
-0.444029  0.00123801
-0.444037  0.00123772
-0.444035  0.00123741
-0.444014  0.00123727
-0.44405   0.0012375 
-0.444047  0.00123718
-0.444038  0.0012369 
-0.444018  0.00123675
-0.444008  0.00123648
-0.44398   0.00123649
-0.443974  0.00123619
-0.443966  0.0012359 
-0.443912  0.00123673
-0.443913  0.00123642
-0.443931  0.00123622
-0.443938  0.00123593
-0.443938  0.00123561
-0.443922  0.00123541
-0.443858  0.00123675
-0.443799  0.00123784
-0.443773  0.0012378 
-0.443802  0.00123782
-0.44378   0.00123768
-0.443772  0.0012374 
-0.443766  0.0012371 
-0.443707  0.0012382 
-0.443677  0.00123826
-0.443677  0.00123795
-0.443665  0.00123769
-0.443668  0.00123738
-0.443675  0.00123709
-0.443689  0.00123685
-0.443686  0.00123654
-0.443692  0.00123624
-0.443705  0.00123599
-0.443705  0.00123568
-0.443679  0.00123563
-0.443644  0.00123584
-0.443667  0.00123574
-0.443668  0.00123543
-0.443647  0.00123531
-0.443665  0.00123512
-0.443673  0.00123484
-0.44368   0.00123455
-0.443658  0.00123443
-0.443636  0.00123431
-0.443655  0.00123414
-0.443632  0.00123404
-0.443636  0.00123374
-0.443618  0.00123355
-0.443625  0.00123326
-0.443621  0.00123296
-0.443625  0.00123266
-0.443618  0.00123237
-0.443607  0.00123211
-0.443621  0.00123189
-0.443603  0.0012317 
-0.4436    0.00123139
-0.443616  0.00123119
-0.443621  0.00123089
-0.443631  0.00123062
-0.443652  0.00123049
-0.443652  0.00123018
-0.443656  0.00122988
-0.443658  0.00122957
-0.443669  0.00122932
-0.443675  0.00122902
-0.443694  0.00122886
-0.44369   0.00122856
-0.443672  0.00122839
-0.443663  0.00122811
-0.443681  0.00122793
-0.443679  0.00122762
-0.443684  0.00122732
-0.443675  0.00122705
-0.443665  0.00122679
-0.443661  0.00122649
-0.443581  0.00122878
-0.443582  0.00122848
-0.443565  0.00122829
-0.443571  0.001228  
-0.443572  0.0012277 
-0.443583  0.00122744
-0.443597  0.00122722
-0.443604  0.00122693
-0.443589  0.00122671
-0.443586  0.00122641
-0.443606  0.00122626
-0.443604  0.00122596
-0.443598  0.00122567
-0.443621  0.00122557
-0.443656  0.00122577
-0.443632  0.00122569
-0.443633  0.00122539
-0.44362   0.00122515
-0.443631  0.0012249 
-0.443641  0.00122463
-0.443631  0.00122437
-0.443633  0.00122407
-0.443616  0.00122389
-0.443598  0.00122371
-0.443574  0.00122365
-0.443597  0.00122356
-0.443601  0.00122326
-0.443568  0.00122341
-0.443561  0.00122312
-0.443576  0.00122291
-0.443571  0.00122261
-0.443571  0.00122231
-0.443602  0.00122238
-0.443585  0.0012222 
-0.443575  0.00122193
-0.443573  0.00122163
-0.443582  0.00122136
-0.443592  0.0012211 
-0.443595  0.0012208 
-0.443603  0.00122052
-0.443625  0.00122042
-0.443635  0.00122015
-0.443634  0.00121985
-0.443634  0.00121955
-0.443634  0.00121925
-0.443635  0.00121895
-0.443636  0.00121865
-0.443563  0.0012205 
-0.44356   0.0012202 
-0.443569  0.00121993
-0.443561  0.00121966
-0.443577  0.00121946
-0.443569  0.00121918
-0.443468  0.00122305
-0.443471  0.00122276
-0.443372  0.00122646
-0.443366  0.00122617
-0.443358  0.00122589
-0.443353  0.0012256 
-0.443358  0.00122531
-0.443356  0.00122501
-0.443359  0.00122471
-0.443357  0.00122441
-0.443372  0.00122421
-0.443384  0.00122396
-0.443402  0.00122379
-0.443397  0.0012235 
-0.443405  0.00122323
-0.443377  0.00122326
-0.443398  0.00122313
-0.443442  0.00122363
-0.443439  0.00122333
-0.443444  0.00122304
-0.443441  0.00122274
-0.443442  0.00122244
-0.443463  0.00122232
-0.443477  0.0012221 
-0.44347   0.00122182
-0.443481  0.00122156
-0.443512  0.00122167
-0.443512  0.00122137
-0.443511  0.00122107
-0.443529  0.0012209 
-0.443528  0.00122061
-0.443527  0.00122031
-0.443514  0.00122008
-0.443507  0.0012198 
-0.443536  0.00121986
-0.443516  0.00121972
-0.443525  0.00121946
-0.443526  0.00121916
-0.443548  0.00121906
-0.443543  0.00121877
-0.443533  0.00121852
-0.443538  0.00121823
-0.443535  0.00121794
-0.443545  0.00121768
-0.443533  0.00121744
-0.443549  0.00121724
-0.443567  0.00121707
-0.443559  0.0012168 
-0.443555  0.00121651
-0.443558  0.00121622
-0.44356   0.00121592
-0.443577  0.00121574
-0.443619  0.00121617
-0.443612  0.0012159 
-0.443605  0.00121562
-0.443629  0.00121555
-0.443614  0.00121535
-0.443618  0.00121506
-0.443619  0.00121477
-0.443644  0.00121473
-0.443631  0.0012145 
-0.443654  0.00121443
-0.443658  0.00121414
-0.443681  0.00121407
-0.443692  0.00121382
-0.443672  0.0012137 
-0.443669  0.00121341
-0.443663  0.00121313
-0.443658  0.00121284
-0.443669  0.00121259
-0.443672  0.0012123 
-0.44368   0.00121204
-0.44368   0.00121174
-0.443693  0.00121151
-0.443712  0.00121137
-0.443713  0.00121108
-0.443709  0.00121079
-0.443721  0.00121056
-0.443754  0.00121073
-0.443752  0.00121044
-0.44374   0.00121021
-0.443712  0.00121025
-0.443732  0.00121013
-0.44373   0.00120983
-0.44373   0.00120954
-0.443673  0.0012106 
-0.443692  0.00121045
-0.443666  0.00121043
-0.443574  0.00121361
-0.443558  0.00121342
-0.443543  0.00121322
-0.443552  0.00121296
-0.443559  0.00121269
-0.443568  0.00121243
-0.443559  0.00121216
-0.443559  0.00121187
-0.443532  0.00121187
-0.443541  0.00121162
-0.443529  0.00121139
-0.443523  0.00121111
-0.443517  0.00121084
-0.443522  0.00121056
-0.443542  0.00121043
-0.443542  0.00121013
-0.443536  0.00120986
-0.443536  0.00120957
-0.443542  0.00120929
-0.443524  0.00120914
-0.443524  0.00120885
-0.443541  0.00120866
-0.443532  0.0012084 
-0.443538  0.00120813
-0.44352   0.00120797
-0.4435    0.00120786
-0.443482  0.00120769
-0.443494  0.00120746
-0.443509  0.00120726
-0.443495  0.00120705
-0.443497  0.00120676
-0.443477  0.00120665
-0.443493  0.00120647
-0.443479  0.00120627
-0.443485  0.00120599
-0.443472  0.00120577
-0.443433  0.00120612
-0.443418  0.00120593
-0.443402  0.00120573
-0.443375  0.00120575
-0.443391  0.00120557
-0.443418  0.00120559
-0.443424  0.00120531
-0.443409  0.00120513
-0.443415  0.00120486
-0.443424  0.0012046 
-0.443417  0.00120434
-0.4434    0.00120417
-0.44341   0.00120393
-0.443414  0.00120365
-0.443455  0.00120409
-0.443502  0.00120471
-0.443509  0.00120444
-0.443511  0.00120416
-0.443513  0.00120387
-0.443523  0.00120362
-0.443521  0.00120334
-0.443506  0.00120314
-0.4435    0.00120287
-0.443478  0.00120278
-0.443514  0.00120302
-0.443525  0.00120279
-0.443501  0.00120273
-0.443521  0.00120261
-0.443492  0.00120266
-0.4435    0.0012024 
-0.443504  0.00120212
-0.443512  0.00120186
-0.443537  0.00120184
-0.44353   0.00120158
-0.443539  0.00120133
-0.443539  0.00120105
-0.443552  0.00120083
-0.443534  0.00120068
-0.443517  0.00120051
-0.443499  0.00120036
